CSA,CBSA,MDIV,STCOU,NAME,LSAD,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,NPOPCHG_2010,NPOPCHG_2011,NATURALINC2010,NATURALINC2011,BIRTHS2010,BIRTHS2011,DEATHS2010,DEATHS2011,NETMIG2010,NETMIG2011,INTERNATIONALMIG2010,INTERNATIONALMIG2011,DOMESTICMIG2010,DOMESTICMIG2011,RESIDUAL2010,RESIDUAL2011
376,33340,,55089,"Ozaukee County, WI",County or equivalent,86395,86395,86332,86568,-63,236,18,59,191,765,173,706,-79,180,9,32,-88,148,-2,-3
376,33340,,55131,"Washington County, WI",County or equivalent,131887,131887,131989,132386,102,397,114,429,357,1399,243,970,-7,-25,13,34,-20,-59,-5,-7
376,33340,,55133,"Waukesha County, WI",County or equivalent,389891,389891,390009,390730,118,721,209,738,936,3665,727,2927,-80,7,61,124,-141,-117,-11,-24
376,39540,,,"Racine, WI",Metropolitan Statistical Area,195408,195408,195502,195388,94,-114,278,998,645,2535,367,1537,-184,-1117,49,136,-233,-1253,0,5
376,39540,,55101,"Racine County, WI",County or equivalent,195408,195408,195502,195388,94,-114,278,998,645,2535,367,1537,-184,-1117,49,136,-233,-1253,0,5
378,,,,"Minneapolis-St. Paul-St. Cloud, MN-WI",Combined Statistical Area,3615902,3615902,3622247,3655558,6345,33311,6637,26141,12106,48067,5469,21926,-340,7260,2127,8101,-2467,-841,48,-90
378,22060,,,"Faribault-Northfield, MN",Micropolitan Statistical Area,64142,64142,64254,64409,112,155,67,280,181,720,114,440,48,-124,26,102,22,-226,-3,-1
378,22060,,27131,"Rice County, MN",County or equivalent,64142,64142,64254,64409,112,155,67,280,181,720,114,440,48,-124,26,102,22,-226,-3,-1
378,26780,,,"Hutchinson, MN",Micropolitan Statistical Area,36651,36651,36625,36432,-26,-193,17,144,110,463,93,319,-42,-341,6,23,-48,-364,-1,4
378,26780,,27085,"McLeod County, MN",County or equivalent,36651,36651,36625,36432,-26,-193,17,144,110,463,93,319,-42,-341,6,23,-48,-364,-1,4
378,33460,,,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan Statistical Area,3279833,3279833,3285913,3318486,6080,32573,6174,24296,11043,43858,4869,19562,-144,8368,2060,7832,-2204,536,50,-91
378,33460,,27003,"Anoka County, MN",County or equivalent,330844,330844,331464,333140,620,1676,659,2588,1049,4123,390,1535,-41,-915,145,421,-186,-1336,2,3
378,33460,,27019,"Carver County, MN",County or equivalent,91042,91042,91358,92638,316,1280,186,718,301,1136,115,418,128,560,28,104,100,456,2,2
378,33460,,27025,"Chisago County, MN",County or equivalent,53887,53887,53905,53916,18,11,49,265,138,587,89,322,-30,-254,0,6,-30,-260,-1,0
378,33460,,27037,"Dakota County, MN",County or equivalent,398552,398552,399155,402006,603,2851,773,3117,1287,5187,514,2070,-176,-258,212,541,-388,-799,6,-8
378,33460,,27053,"Hennepin County, MN",County or equivalent,1152425,1152425,1154067,1168431,1642,14364,2130,8279,3979,15811,1849,7532,-513,6115,959,4219,-1472,1896,25,-30
378,33460,,27059,"Isanti County, MN",County or equivalent,37816,37816,37896,38283,80,387,55,208,121,473,66,265,27,183,3,21,24,162,-2,-4
378,33460,,27123,"Ramsey County, MN",County or equivalent,508640,508640,509259,514696,619,5437,904,3505,1807,7264,903,3759,-299,1961,519,1868,-818,93,14,-29
378,33460,,27139,"Scott County, MN",County or equivalent,129928,129928,130485,132556,557,2071,345,1401,478,1897,133,496,208,671,49,169,159,502,4,-1
378,33460,,27141,"Sherburne County, MN",County or equivalent,88499,88499,88745,89319,246,574,179,768,301,1223,122,455,68,-192,5,18,63,-210,-1,-2
378,33460,,27163,"Washington County, MN",County or equivalent,238136,238136,238983,241280,847,2297,406,1498,722,2769,316,1271,440,815,108,319,332,496,1,-16
378,33460,,27171,"Wright County, MN",County or equivalent,124700,124700,125148,126437,448,1289,307,1214,471,1878,164,664,142,82,25,101,117,-19,-1,-7
378,33460,,55093,"Pierce County, WI",County or equivalent,41019,41019,41042,40862,23,-180,34,160,107,413,73,253,-11,-344,2,9,-13,-353,0,4
378,33460,,55109,"St. Croix County, WI",County or equivalent,84345,84345,84406,84922,61,516,147,575,282,1097,135,522,-87,-56,5,36,-92,-92,1,-3
378,39860,,,"Red Wing, MN",Micropolitan Statistical Area,46183,46183,46217,46217,34,0,22,88,133,541,111,453,14,-86,8,41,6,-127,-2,-2
378,39860,,27049,"Goodhue County, MN",County or equivalent,46183,46183,46217,46217,34,0,22,88,133,541,111,453,14,-86,8,41,6,-127,-2,-2
378,41060,,,"St. Cloud, MN",Metropolitan Statistical Area,189093,189093,189238,190014,145,776,357,1333,639,2485,282,1152,-216,-557,27,103,-243,-660,4,0
378,41060,,27009,"Benton County, MN",County or equivalent,38451,38451,38489,38671,38,182,80,269,156,557,76,288,-43,-86,2,8,-45,-94,1,-1
378,41060,,27145,"Stearns County, MN",County or equivalent,150642,150642,150749,151343,107,594,277,1064,483,1928,206,864,-173,-471,25,95,-198,-566,3,1
380,,,,"Mobile-Daphne-Fairhope, AL",Combined Statistical Area,595257,595255,596375,599294,1120,2919,467,2051,1885,7843,1418,5792,645,829,185,435,460,394,8,39
380,19300,,,"Daphne-Fairhope-Foley, AL",Micropolitan Statistical Area,182265,182265,183259,186717,994,3458,109,386,520,2109,411,1723,873,3046,61,176,812,2870,12,26
380,19300,,1003,"Baldwin County, AL",County or equivalent,182265,182265,183259,186717,994,3458,109,386,520,2109,411,1723,873,3046,61,176,812,2870,12,26
380,33660,,,"Mobile, AL",Metropolitan Statistical Area,412992,412990,413116,412577,126,-539,358,1665,1365,5734,1007,4069,-228,-2217,124,259,-352,-2476,-4,13
380,33660,,1097,"Mobile County, AL",County or equivalent,412992,412990,413116,412577,126,-539,358,1665,1365,5734,1007,4069,-228,-2217,124,259,-352,-2476,-4,13
384,,,,"Monroe-Bastrop, LA",Combined Statistical Area,204420,204420,204693,205259,273,566,222,999,744,3066,522,2067,60,-429,20,78,40,-507,-9,-4
384,12820,,,"Bastrop, LA",Micropolitan Statistical Area,27979,27979,27939,27608,-40,-331,28,88,102,446,74,358,-68,-424,0,0,-68,-424,0,5
384,12820,,22067,"Morehouse Parish, LA",County or equivalent,27979,27979,27939,27608,-40,-331,28,88,102,446,74,358,-68,-424,0,0,-68,-424,0,5
384,33740,,,"Monroe, LA",Metropolitan Statistical Area,176441,176441,176754,177651,313,897,194,911,642,2620,448,1709,128,-5,20,78,108,-83,-9,-9
384,33740,,22073,"Ouachita Parish, LA",County or equivalent,153720,153720,153989,154919,269,930,187,852,576,2346,389,1494,90,88,18,67,72,21,-8,-10
384,33740,,22111,"Union Parish, LA",County or equivalent,22721,22721,22765,22732,44,-33,7,59,66,274,59,215,38,-93,2,11,36,-104,-1,1
388,,,,"Montgomery-Alexander City, AL",Combined Statistical Area,427691,427691,428195,430944,504,2749,381,1605,1307,5538,926,3933,131,1149,147,403,-16,746,-8,-5
388,10760,,,"Alexander City, AL",Micropolitan Statistical Area,53155,53155,52992,52336,-163,-656,-10,-101,133,556,143,657,-146,-544,4,16,-150,-560,-7,-11
388,10760,,1037,"Coosa County, AL",County or equivalent,11539,11537,11458,10713,-79,-745,-3,-39,19,85,22,124,-70,-700,1,3,-71,-703,-6,-6
388,10760,,1123,"Tallapoosa County, AL",County or equivalent,41616,41618,41534,41623,-84,89,-7,-62,114,471,121,533,-76,156,3,13,-79,143,-1,-5
388,33860,,,"Montgomery, AL",Metropolitan Statistical Area,374536,374536,375203,378608,667,3405,391,1706,1174,4982,783,3276,277,1693,143,387,134,1306,-1,6
388,33860,,1001,"Autauga County, AL",County or equivalent,54571,54571,54637,55267,66,630,62,237,154,660,92,423,5,390,18,46,-13,344,-1,3
388,33860,,1051,"Elmore County, AL",County or equivalent,79303,79303,79590,80162,287,572,83,309,235,996,152,687,200,264,15,32,185,232,4,-1
388,33860,,1085,"Lowndes County, AL",County or equivalent,11299,11299,11270,11147,-29,-123,28,11,41,165,13,154,-57,-136,0,3,-57,-139,0,2
388,33860,,1101,"Montgomery County, AL",County or equivalent,229363,229363,229706,232032,343,2326,218,1149,744,3161,526,2012,129,1175,110,306,19,869,-4,2
396,,,,"Myrtle Beach-Conway-Georgetown, SC",Combined Statistical Area,329449,329449,330784,336331,1335,5547,108,528,925,3755,817,3227,1231,4993,196,664,1035,4329,-4,26
396,23860,,,"Georgetown, SC",Micropolitan Statistical Area,60158,60158,60140,59991,-18,-149,-20,-52,158,652,178,704,7,-95,13,53,-6,-148,-5,-2
396,23860,,45043,"Georgetown County, SC",County or equivalent,60158,60158,60140,59991,-18,-149,-20,-52,158,652,178,704,7,-95,13,53,-6,-148,-5,-2
396,34820,,,"Myrtle Beach-North Myrtle Beach-Conway, SC",Metropolitan Statistical Area,269291,269291,270644,276340,1353,5696,128,580,767,3103,639,2523,1224,5088,183,611,1041,4477,1,28
396,34820,,45051,"Horry County, SC",County or equivalent,269291,269291,270644,276340,1353,5696,128,580,767,3103,639,2523,1224,5088,183,611,1041,4477,1,28
400,,,,"Nashville-Davidson--Murfreesboro--Columbia, TN",Combined Statistical Area,1670890,1670890,1676051,1698651,5161,22600,2656,10176,5691,22669,3035,12493,2478,12375,906,3165,1572,9210,27,49
400,17940,,,"Columbia, TN",Micropolitan Statistical Area,80956,80956,81166,81509,210,343,96,309,280,1114,184,805,117,37,35,150,82,-113,-3,-3
400,17940,,47119,"Maury County, TN",County or equivalent,80956,80956,81166,81509,210,343,96,309,280,1114,184,805,117,37,35,150,82,-113,-3,-3
400,34980,,,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan Statistical Area,1589934,1589934,1594885,1617142,4951,22257,2560,9867,5411,21555,2851,11688,2361,12338,871,3015,1490,9323,30,52
400,34980,,47015,"Cannon County, TN",County or equivalent,13801,13801,13801,13761,0,-40,-5,-8,29,125,34,133,7,-32,0,0,7,-32,-2,0
400,34980,,47021,"Cheatham County, TN",County or equivalent,39105,39105,39107,39078,2,-29,20,96,110,442,90,346,-18,-125,9,26,-27,-151,0,0
400,34980,,47037,"Davidson County, TN",County or equivalent,626681,626681,628053,635475,1372,7422,1238,4696,2441,9669,1203,4973,132,2748,571,1999,-439,749,2,-22
400,34980,,47043,"Dickson County, TN",County or equivalent,49666,49666,49730,50081,64,351,40,155,144,580,104,425,25,195,8,32,17,163,-1,1
400,34980,,47081,"Hickman County, TN",County or equivalent,24690,24690,24665,24406,-25,-259,-9,-1,65,249,74,250,-16,-261,2,8,-18,-269,0,3
400,34980,,47111,"Macon County, TN",County or equivalent,22248,22248,22295,22485,47,190,8,43,79,310,71,267,39,148,18,76,21,72,0,-1
400,34980,,47147,"Robertson County, TN",County or equivalent,66283,66283,66490,67106,207,616,113,439,246,988,133,549,95,181,33,123,62,58,-1,-4
400,34980,,47149,"Rutherford County, TN",County or equivalent,262604,262604,263769,268921,1165,5152,567,2176,908,3628,341,1452,586,2950,102,298,484,2652,12,26
400,34980,,47159,"Smith County, TN",County or equivalent,19166,19166,19150,19150,-16,0,0,-16,49,194,49,210,-15,16,2,7,-17,9,-1,0
400,34980,,47165,"Sumner County, TN",County or equivalent,160645,160645,161316,163686,671,2370,160,650,487,1964,327,1314,507,1716,35,126,472,1590,4,4
400,34980,,47169,"Trousdale County, TN",County or equivalent,7870,7870,7870,7816,0,-54,11,8,21,88,10,80,-10,-62,0,0,-10,-62,-1,0
400,34980,,47187,"Williamson County, TN",County or equivalent,183182,183182,184080,188560,898,4480,297,1171,507,2019,210,848,591,3275,71,243,520,3032,10,34
400,34980,,47189,"Wilson County, TN",County or equivalent,113993,113993,114559,116617,566,2058,120,458,325,1299,205,841,438,1589,20,77,418,1512,8,11
406,,,,"New Orleans-Metairie-Bogalusa, LA",Combined Statistical Area,1214932,1214932,1220641,1238228,5709,17587,1382,5617,3941,16134,2559,10517,4212,11803,577,1565,3635,10238,115,167
406,14220,,,"Bogalusa, LA",Micropolitan Statistical Area,47168,47168,47069,47139,-99,70,-21,-13,135,576,156,589,-78,87,2,2,-80,85,0,-4
406,14220,,22117,"Washington Parish, LA",County or equivalent,47168,47168,47069,47139,-99,70,-21,-13,135,576,156,589,-78,87,2,2,-80,85,0,-4
406,35380,,,"New Orleans-Metairie-Kenner, LA",Metropolitan Statistical Area,1167764,1167764,1173572,1191089,5808,17517,1403,5630,3806,15558,2403,9928,4290,11716,575,1563,3715,10153,115,171
406,35380,,22051,"Jefferson Parish, LA",County or equivalent,432552,432552,432546,432640,-6,94,443,1838,1409,5779,966,3941,-446,-1741,277,781,-723,-2522,-3,-3
406,35380,,22071,"Orleans Parish, LA",County or equivalent,343829,343829,347907,360740,4078,12833,516,1983,1181,4828,665,2845,3481,10733,183,490,3298,10243,81,117
406,35380,,22075,"Plaquemines Parish, LA",County or equivalent,23042,23042,23134,23628,92,494,41,120,72,296,31,176,50,371,4,3,46,368,1,3
406,35380,,22087,"St. Bernard Parish, LA",County or equivalent,35897,35897,36808,39558,911,2750,71,297,141,569,70,272,819,2419,15,37,804,2382,21,34
406,35380,,22089,"St. Charles Parish, LA",County or equivalent,52780,52780,52791,52517,11,-274,86,308,174,709,88,401,-77,-590,15,68,-92,-658,2,8
406,35380,,22095,"St. John the Baptist Parish, LA",County or equivalent,45924,45924,45795,45221,-129,-574,40,240,150,621,110,381,-174,-827,12,45,-186,-872,5,13
406,35380,,22103,"St. Tammany Parish, LA",County or equivalent,233740,233740,234591,236785,851,2194,206,844,679,2756,473,1912,637,1351,69,139,568,1212,8,-1
408,,,,"New York-Newark-Bridgeport, NY-NJ-CT-PA",Combined Statistical Area,22085649,22085650,22110873,22214083,25223,103210,30966,123186,69539,280422,38573,157236,-5458,-19492,22538,91997,-27996,-111489,-285,-484
408,14860,,,"Bridgeport-Stamford-Norwalk, CT",Metropolitan Statistical Area,916829,916829,918339,925899,1510,7560,1025,4205,2527,10396,1502,6191,524,3423,884,3870,-360,-447,-39,-68
408,14860,,9001,"Fairfield County, CT",County or equivalent,916829,916829,918339,925899,1510,7560,1025,4205,2527,10396,1502,6191,524,3423,884,3870,-360,-447,-39,-68
408,28740,,,"Kingston, NY",Metropolitan Statistical Area,182493,182496,182473,182448,-23,-25,46,108,404,1631,358,1523,-65,-128,78,245,-143,-373,-4,-5
408,28740,,36111,"Ulster County, NY",County or equivalent,182493,182496,182473,182448,-23,-25,46,108,404,1631,358,1523,-65,-128,78,245,-143,-373,-4,-5
408,35300,,,"New Haven-Milford, CT",Metropolitan Statistical Area,862477,862477,862438,861113,-39,-1325,521,1868,2270,9190,1749,7322,-536,-3192,460,1901,-996,-5093,-24,-1
408,35300,,9009,"New Haven County, CT",County or equivalent,862477,862477,862438,861113,-39,-1325,521,1868,2270,9190,1749,7322,-536,-3192,460,1901,-996,-5093,-24,-1
408,35620,,,"New York-Northern New Jersey-Long Island, NY-NJ-PA",Metropolitan Statistical Area,18897109,18897109,18919649,19015900,22540,96251,28129,112336,60868,245327,32739,132991,-5385,-15653,20199,83322,-25584,-98975,-204,-432
408,35620,20764,,"Edison-New Brunswick, NJ",Metropolitan Division,2340249,2340251,2343369,2349499,3118,6130,1869,7620,6712,27422,4843,19802,1293,-1466,2030,7621,-737,-9087,-44,-24
408,35620,20764,34023,"Middlesex County, NJ",County or equivalent,809858,809860,810747,814217,887,3470,992,4267,2404,9813,1412,5546,-114,-820,1168,4727,-1282,-5547,9,23
408,35620,20764,34025,"Monmouth County, NJ",County or equivalent,630380,630380,630920,631020,540,100,257,1078,1535,6295,1278,5217,301,-979,377,1360,-76,-2339,-18,1
408,35620,20764,34029,"Ocean County, NJ",County or equivalent,576567,576567,577624,579369,1057,1745,268,923,1914,7786,1646,6863,814,868,171,493,643,375,-25,-46
408,35620,20764,34035,"Somerset County, NJ",County or equivalent,323444,323444,324078,324893,634,815,352,1352,859,3528,507,2176,292,-535,314,1041,-22,-1576,-10,-2
408,35620,35004,,"Nassau-Suffolk, NY",Metropolitan Division,2832882,2832882,2835421,2843252,2539,7831,2611,9493,7965,31266,5354,21773,8,-1503,736,4046,-728,-5549,-80,-159
408,35620,35004,36059,"Nassau County, NY",County or equivalent,1339532,1339532,1341033,1344436,1501,3403,1114,3922,3684,14420,2570,10498,449,-394,304,1841,145,-2235,-62,-125
408,35620,35004,36103,"Suffolk County, NY",County or equivalent,1493350,1493350,1494388,1498816,1038,4428,1497,5571,4281,16846,2784,11275,-441,-1109,432,2205,-873,-3314,-18,-34
408,35620,35084,,"Newark-Union, NJ-PA",Metropolitan Division,2147727,2147725,2149126,2153014,1401,3888,2278,9685,6062,25038,3784,15353,-855,-5796,2039,7653,-2894,-13449,-22,-1
408,35620,35084,34013,"Essex County, NJ",County or equivalent,783969,783969,784099,785137,130,1038,1035,4747,2477,10491,1442,5744,-920,-3740,948,3696,-1868,-7436,15,31
408,35620,35084,34019,"Hunterdon County, NJ",County or equivalent,128349,128349,128354,128038,5,-316,47,157,239,945,192,788,-40,-475,42,171,-82,-646,-2,2
408,35620,35084,34027,"Morris County, NJ",County or equivalent,492276,492276,492681,494976,405,2295,380,1392,1185,4770,805,3378,36,935,421,1438,-385,-503,-11,-32
408,35620,35084,34037,"Sussex County, NJ",County or equivalent,149265,149265,149198,148517,-67,-681,81,272,345,1368,264,1096,-149,-961,33,92,-182,-1053,1,8
408,35620,35084,34039,"Union County, NJ",County or equivalent,536499,536499,537475,539494,976,2019,722,3065,1701,6991,979,3926,272,-1040,589,2232,-317,-3272,-18,-6
408,35620,35084,42103,"Pike County, PA",County or equivalent,57369,57367,57319,56852,-48,-467,13,52,115,473,102,421,-54,-515,6,24,-60,-539,-7,-4
408,35620,35644,,"New York-White Plains-Wayne, NY-NJ",Metropolitan Division,11576251,11576251,11591733,11670135,15482,78402,21371,85538,40129,161601,18758,76063,-5831,-6888,15394,64002,-21225,-70890,-58,-248
408,35620,35644,34003,"Bergen County, NJ",County or equivalent,905116,905116,906184,911004,1068,4820,522,2263,2157,8910,1635,6647,601,2642,811,3738,-210,-1096,-55,-85
408,35620,35644,34017,"Hudson County, NJ",County or equivalent,634266,634266,634979,641224,713,6245,1107,5278,2084,9057,977,3779,-412,980,1261,5112,-1673,-4132,18,-13
408,35620,35644,34031,"Passaic County, NJ",County or equivalent,501226,501226,501606,502007,380,401,867,3673,1733,7103,866,3430,-495,-3308,547,2022,-1042,-5330,8,36
408,35620,35644,36005,"Bronx County, NY",County or equivalent,1385108,1385108,1387159,1392002,2051,4843,3396,13351,5675,22695,2279,9344,-1397,-8657,2026,8502,-3423,-17159,52,149
408,35620,35644,36047,"Kings County, NY",County or equivalent,2504700,2504700,2508515,2532645,3815,24130,6550,25802,10385,41555,3835,15753,-2756,-1586,3291,14044,-6047,-15630,21,-86
408,35620,35644,36061,"New York County, NY",County or equivalent,1585873,1585873,1587481,1601948,1608,14467,2518,9668,4994,19820,2476,10152,-887,4942,2204,9406,-3091,-4464,-23,-143
408,35620,35644,36079,"Putnam County, NY",County or equivalent,99710,99710,99718,99933,8,215,55,231,217,866,162,635,-47,-12,35,128,-82,-140,0,-4
408,35620,35644,36081,"Queens County, NY",County or equivalent,2230722,2230722,2233895,2247848,3173,13953,4047,16137,7500,30197,3453,14060,-861,-2178,3913,15949,-4774,-18127,-13,-6
408,35620,35644,36085,"Richmond County, NY",County or equivalent,468730,468730,469393,470467,663,1074,526,2150,1424,5643,898,3493,151,-1063,186,539,-35,-1602,-14,-13
408,35620,35644,36087,"Rockland County, NY",County or equivalent,311687,311687,312520,315158,833,2638,708,2778,1204,4828,496,2050,133,-131,302,820,-169,-951,-8,-9
408,35620,35644,36119,"Westchester County, NY",County or equivalent,949113,949113,950283,955899,1170,5616,1075,4207,2756,10927,1681,6720,139,1483,818,3742,-679,-2259,-44,-74
408,39100,,,"Poughkeepsie-Newburgh-Middletown, NY",Metropolitan Statistical Area,670301,670301,671290,672871,989,1581,850,3188,1994,7976,1144,4788,147,-1607,406,934,-259,-2541,-8,0
408,39100,,36027,"Dutchess County, NY",County or equivalent,297488,297488,297739,297999,251,260,180,569,721,2879,541,2310,79,-300,167,439,-88,-739,-8,-9
408,39100,,36071,"Orange County, NY",County or equivalent,372813,372813,373551,374872,738,1321,670,2619,1273,5097,603,2478,68,-1307,239,495,-171,-1802,0,9
408,45860,,,"Torrington, CT",Micropolitan Statistical Area,189927,189927,189751,188789,-176,-962,-23,-151,392,1524,415,1675,-145,-807,64,191,-209,-998,-8,-4
408,45860,,9005,"Litchfield County, CT",County or equivalent,189927,189927,189751,188789,-176,-962,-23,-151,392,1524,415,1675,-145,-807,64,191,-209,-998,-8,-4
408,45940,,,"Trenton-Ewing, NJ",Metropolitan Statistical Area,366513,366511,366933,367063,422,130,418,1632,1084,4378,666,2746,2,-1528,447,1534,-445,-3062,2,26
408,45940,,34021,"Mercer County, NJ",County or equivalent,366513,366511,366933,367063,422,130,418,1632,1084,4378,666,2746,2,-1528,447,1534,-445,-3062,2,26
